id,deviceManufacturer,deviceModel,deviceSerialNumber,deviceCategory,deviceEntryDate,country
ITA-208267,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208268,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208269,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208270,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208271,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208272,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208273,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208274,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208275,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208276,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208277,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208278,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208279,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208280,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208281,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208283,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208282,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208284,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208285,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208286,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208287,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208288,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208289,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208290,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208291,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208292,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208293,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208295,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208294,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208296,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208297,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208298,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208299,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208301,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208300,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208302,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208303,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208304,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208305,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208306,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208307,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208308,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208309,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208310,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208311,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208312,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208313,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208314,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208315,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208316,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208317,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208318,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208319,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208320,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208321,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208322,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208323,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208324,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208325,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208326,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208327,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208328,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208329,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208330,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208331,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208333,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208332,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208334,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208335,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208337,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208336,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208339,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208338,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208341,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208340,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208343,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208342,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208344,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208345,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208346,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208347,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208348,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208349,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208350,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208351,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208352,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208353,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208355,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208354,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208356,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208357,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208358,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208359,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208360,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208361,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208362,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208363,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208364,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208365,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208366,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208367,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208368,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208369,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
ITA-208371,Jabra,Jabra Pro,unknown,COMPUTER_PERIPHERAL,2013-10-22,DE
